1100
"Doblo 1.6"
"Doblo 1.6 16V Natural Power"
"Doblo 1.6 16V Trofeo"
"Doblo 1.6 Active"
"Doblo 1.6 Natural"
"Doblo 1.6 Natural Power"
"Doblo 1.6 Trofeo"
"Doblo 1.9"
"Doblo 1.9 D"
"Doblo 1.9 D Cargo"
"Doblo 1.9 JTD Active"
"Doblo 1.9 JTD Trofeo"
"Doblo 1.9 Multijet"
"Doblo Cargo 1.3 JTD"
"Doblo Cargo 1.9D"
"Doblo Cargo 1.9 Diesel"
"Ducato 2.3 JTD"
"Ducato 2.3 JTD Minibus"
"Ducato 2.3 JTD Panel Van"
"Ducato 2.8 JTD"
"Ducato 2.8 JTD Minibus"
"Ducato 2.8JTD Minibus"
"Duna"
"Duna Weekend"
"Ecobasic"
"Ecobasis"
"ESV 2000 Libre"
"Esv 2500 Libre"
"Fiorino 1.3 Multijet"
"Fiorino 1.4"
"Fiorino Qubo 1.3 Multijet"
"Fiorino Qubo 1.4"
"Grand Break"
"Grand Break 2.3"
"Grande Punto 1.2"
"Grande Punto 1.2 Active"
"Grande Punto 1.3 Active"
"Grande Punto 1.3 M-Jet Dynamic"
"Grande Punto 1.3 Mulitijet Dynamic"
"Grande Punto 1.3 Multijet"
"Grande Punto 1.4"
"Grande Punto 1.4 Abarth"
"Grande Punto 1.4 Active"
"Grande Punto 1.4 Dynamic"
"Grande Punto 1.4 Natural Power"
"Grande Punto 1.4 T-Jet"
"Grande Punto 1.6 Multijet"
"Grande Punto 1.9 Emotion"
"Grande Punto 1.9 Sport Multijet"
"Grande Punto Active 1.2"
"Grande Punto Active 1.3 Multijet"
"Grande Punto Dynamic 1.3 Multijet"
"Grande Punto Emotion 1.9 Multijet"
"Grande Punto Sport 1.9 Multijet"
"Idea"
"Idea 1.2"
"Idea 1.2 16V Active"
"Idea 1.2 Active"
"Idea 1.3 D"
"Idea 1.3 JTD 16V Active"
"Idea 1.3 JTD Active"
"Idea 1.3 Multijet"
"Idea 1.3 Multijet Active"
"Idea 1.4 16V Active"
"Idea 1.4 Active"
"Idea 1.4 Dynamic"
"Idea 1.9 JTD Class"
"Idea 1.9 Multijet"
"Idea 1.9 Multijet Emotion"
"Idea 5Terre"
"Legram"
"Linea 1.3 Multijet"
"Marea 1.4"
"Marea 1.6 ESX"
"Marea 2.0"
"Marea Weekend"
"Mirafiori 1300 CL"
"Mirafiori 1600 CL"
"Mirafiori Sport"
"Multipla"
"Multipla 100 Blupower SX"
"Multipla 100 SX"
"Multipla 1.6 Active"
"Multipla 1.6 Natural Power"
"Multipla 1.6 Natural Power Active"
"Multipla 1.6 SX"
"Multipla 1.9 D"
"Multipla 1.9 JTD"
"Multipla 1.9 JTD Active"
"Multipla 1.9 JTD Dynamic"
"Multipla 1.9 Multijet Dynamic"
"OT 1300 Coupe Abarth"
"Palio"
"Palio 1.0"
"Palio 1.2"
"Palio 1.2 ED"
"Palio 1.2 EL"
"Palio 1.2 Espresso Van"
"Palio 1.2 Go"
"Palio 1.2 Rosso"
"Palio 1.2 Vibe"
"Palio 1.5 Weekend"
"Palio 1.6"
"Palio 1.6 EL"
"Palio 1.6 ELX"
"Palio 1.6 Weekend"
"Palio 1.7 D"
"Palio 1.7 D Weekend"
"Palio 1.7 TD EL"
"Palio 1.9 D"
"Palio 1.9 D Weekend"
"Palio ELX 1.6"
"Palio EX"
"Palio II 1.2 EL"
"Palio II 1.2 Vibe"
"Palio II 1.6 EL"
"Palio II 1.6 ELX"
"Palio II 1.7 TD"
"Palio II 1.7 TD EL"
"Palio II Eco 1.2"
"Palio II Espresso Van"
"Palio II GO 1.2"
"Palio Weekend"
"Palio Weekend 1.6 EL"
"Palio Weekend 75"
"Panda"
"Panda 0.9"
"Panda 1.0"
"Panda 100 HP"
"Panda 1.1"
"Panda 1.1 City"
"Panda 1.2"
"Panda 1.2 4WD"
"Panda 1.2 4x4"
"Panda 1.2 Climbing"
"Panda 1.2 Climbing 4x4"
"Panda 1.2 Dynamic"
"Panda 1.2 Natural Power"
"Panda 1.2 Trekking"
"Panda 1.2 Trekking 4x4"
"Panda 1300 D"
"Panda 1.3 D"
"Panda 1.3 D 4x4"
"Panda 1.3 D SUV"
"Panda 1.3 Multijet"
"Panda 1.3 Multijet 4WD"
"Panda 1.3 Multijet 4x4"
"Panda 1.3 Multijet D Dynamic"
"Panda 1.3 Multijet Dynamic"
"Panda 4x4"
"Panda 750"
"Panda SUV"
"Punto"
"Punto 1.2"
"Punto 1.2 16V Active"
"Punto 1.2 Active"
"Punto 1.2 Cabriolet"
"Punto 1.2 Dynamic"
"Punto 1.2 Dynamic Automatic"
"Punto 1.2 ELX"
"Punto 1.2 Natural Power"
"Punto 1.2 Trofeo"
"Punto 1.3 Diesel"
"Punto 1.3 JTD Active"
"Punto 1.3 JTD Dynamic"
"Punto 1.3 JTD M-Jet Dynamic"
"Punto 1.3 JTD Multijet Dynamic"
"Punto 1.3 Multijet"
"Punto 1.3 Multijet Active"
"Punto 1.3 Multi-Jet Active"
"Punto 1.4"
"Punto 1.4 Dynamic"
"Punto 1.6"
"Punto 1.6 Cabriolet"
"Punto 1.7"
"Punto 1.7 D"
"Punto 1.8 HGT"
"Punto 1.9 JTD"
"Punto 1.9 JTD Dynamic"
"Punto 1.9 JTD ELX"
"Punto 1.9 JTD Multijet Emotion"
"Punto 1.9 JTD Sporting"
"Punto 1.9 Multijet Dynamic"
"Punto 55 LX"
"Punto 75 ELX"
"Punto Cabriolet"
"Punto Cabriolet ELX"
"Punto Fire 1.2"
"Punto Fire 1.2 Dualogic"
"Punto Fire 1.4"
"Punto Fire 1.4 Sporting"
"Punto GT"
"Punto HGT"
"Punto TD SX"
"Regata"
"Regata 100"
"Regata 1.5"
"Regata 1.5 Weekend"
"Regata 1.6"
"Regata 1.6 Weekend"
"Regata 1.7 D"
"Regata 1.7 D Weekend"
"Regata 1.9 D Weekend"
"Regata 70"
"Regata 85"
"Regata Turbo Diesel Super"
"Regata Weekend"
"Ritmo"
"Ritmo 1.1"
"Ritmo 1.3"
"Ritmo 1.5"
"Ritmo 1.6"
"Ritmo 1.7 D"
"Ritmo 1.9 D"
"Ritmo 2.0"
"Ritmo Cabriolet"
"Scudo"
"Scudo 2.0"
"Scudo 2.0 D"
"Sedici 1.6"
"Sedici 1.6 16V"
"Sedici 1.9 M-Jet"
"Sedici 1.9 Multijet"
"Seicento"
"Seicento 1.1"
"Seicento S"
"Seicento Sporting"
"Seicento Suite"
"Siena"
"Siena 1.2"
"Siena 1.2 EL"
"Siena 1.6"
"Siena 1.6 EL"
"Siena 1.6 ELX"
"Siena 1.6 HL"
"Siena 1.7 D"
"Siena 1.7 TD EL"
"Siena II 1.2 EL"
"Siena II 1.6 EL"
"Siena II 1.6 ELX"
"Siena II 1.7 TD EL"
"Siena II 1.7TD EL"
"Sienna 1.2 EL"
"Sienna 1.6 EL Plus"
"Stilo"
"Stilo 1.2"
"Stilo 1.2 Active"
"Stilo 1.4"
"Stilo 1.4 Actual"
"Stilo 1.4 Break"
"Stilo 1.4 Multiwagon"
"Stilo 1.6"
"Stilo 1.6 Active"
"Stilo 1.6 Active Multiwagon"
"Stilo 1.6 Actual"
"Stilo 1.7"
"Stilo 1.8 16V Dynamic"
"Stilo 1.8 16V Multiwagon"
"Stilo 1.8 Dynamic"
"Stilo 1.9 D Break"
"Stilo 1.9 Diesel"
"Stilo 1.9 JTD 100 Active"
"Stilo 1.9 JTD 115"
"Stilo 1.9 JTD 115 Active"
"Stilo 1.9 JTD 140 Dynamic"
"Stilo 1.9 JTD 140 Multijet Dynamic"
"Stilo 1.9 JTD 80"
"Stilo 1.9 JTD Actual"
"Stilo 1.9 JTD Dynamic"
"Stilo 1.9 JTD Dynamic Multiwagon"
"Stilo 1.9 JTD Multiwagon Active"
"Stilo 2.4"
"Stilo 2.4 Abarth"
"Stilo 2.4 Michael Schumacher"
"Stilo Abarth 2.4"
"Stilo Break"
"Stilo Mulit Wagon 1.6 Active"
"Stilo Mulit Wagon 1.9 JTD Dynamic"
"Stilo Multi Wagon 1.4"
"Stilo Multi Wagon 1.6"
"Stilo Multi Wagon 1.6 Active"
"Stilo Multi Wagon 1.8 Dynamic"
"Stilo Multi Wagon 1.9 JTD"
"Stilo Multi Wagon 1.9 JTD 100 Active"
"Stilo Multi Wagon 1.9 JTD 115"
"Stilo Multi Wagon 1.9 JTD 115 Active"
"Stilo Multi Wagon 1.9 JTD 140 Dynamic"
"Stilo Multi Wagon 1.9 JTD Dynamic"
"Strada"
"Strada 105 TC"
"Strada 1.2 EL"
"Strada 1.3 Multijet"
"Strada 1.4 X-Space"
"Strada 1.4 X-Space Adventure"
"Strada 1.6 EL"
"Strada 1.6 ELX"
"Strada 1.7 TD EL"
"Strada Abarth 125 TC"
"Strada X-Space"
"Strada X-Space Adventure"
"Tempra"
"Tempra 1.4"
"Tempra 1.4 Weekend"
"Tempra 1.6"
"Tempra 1.6 Weekend"
"Tempra 1.8"
"Tempra 1.8 ie SX"
"Tempra 1.8 ie SX Weekend"
"Tempra 1.9 D"
"Tempra 1.9 D Break"
"Tempra 1.9 D SX"
"Tempra 1.9 TDS Weekend"
"Tempra 2.0"
"Tempra 2.0 Break"
"Tempra 2.0 Suite"
"Tempra Break"
"Tipo"
"Tipo 1.4 S"
"Tipo 1.6 DGT"
"Tipo 1.8 IE"
"Tipo 1.9 DS DGT"
"Tipo 2.0 Automatica"
"Tipo 2.0 IE"
"Tipo DS"
"Tipo Turbo DSX"
"Ulysse"
"Ulysse 1.9 D"
"Ulysse 2.0"
"Ulysse 2.0 D"
"Ulysse 2.0 Eleganza"
"Ulysse 2.0 JTD"
"Ulysse 2.1 D"
"Ulysse 2.2 JTD"
"Ulysse 2.2 JTD Dynamic"
"Ulysse 3.0 Admiral"
"Ulysse 3.0 V6 Admiral"
"Uno"
"Uno 0.9"
"Uno 1.0"
"Uno 1.0 Fire"
"Uno 1.1"
"Uno 1.3"
"Uno 1.3 D"
"Uno 1.3 Diesel"
"Uno 1.4"
"Uno 1.4 D"
"Uno 1.4 Turbo D"
"Uno 1.5 S Selecta"
"Uno 1.7 D"
"Uno 45 Formula"
"Uno 45S Fire"
"Uno 45 Trend"
"Uno 60 S"
"Uno 60 Selecta"
"Uno 60 SX"
"Uno 70SX"
"Uno 70 SX IE"
"Uno Turbo IE"
"V8"
"V8 2.0"
"Vivace"
"X1-9"
