120
"120 1.6"
"120 1.8"
"120 2.0"
"122 S"
140
"140 2.0"
"140 2.1"
"144 GL"
"144 S"
145
"145 2.0"
164
"164 3.0"
"164 TE"
"1800E"
"1800 ES"
"1800 ES 2.0"
220
240
"240 2.0"
"240 2.1"
"240 2.3"
"240 2.4 D"
"240 2.7"
"240 Turbo"
242
244
"244 DL"
"244 GLE"
"244 GLE Automatic"
"244 GLT"
245
"245 2.4 D"
"245 2.7"
"245 GLE Estate"
"245 GLE Estate Automatic"
260
"260 2.4 D"
"260 2.8"
"264 GL"
"264 GL Estate"
265
"265 2.4 D"
"265 2.8"
343
"343 1.4"
"343 2.0"
"343 Automatic"
360
"360 2.0"
"360 GLE"
"360 Sedan"
440
"440 1.7"
"440 1.8"
"440 1.9 D"
"440 GLE"
"440 GLTi"
"440 Turbo"
460
"460 1.6i"
"460 1.7"
"460 1.8"
"460 1.9 D"
"460 2.0i GLE"
"460 GL"
"460 Turbo"
480
"480 1.7"
"480 2.0"
"480 Convertible"
"480 Convertible 1.7"
"480 Convertible 2.0"
"480 ES"
"480 Turbo"
66
"66 1.3"
"66 Break"
"66 Break 1.3"
740
"740 2.3"
"740 2.4 D"
"740 GLE"
"740 GLT"
"740 Turbo"
760
"760 2.4 D"
"760 2.8"
"760 GLE"
"780 Coupe Turbo"
"780 Coupe V6"
"780 Turbodiesel"
850
"850 2.0"
"850 2.0 SE Estate"
"850 2.5 D"
"850 Break"
"850 Break 2.3"
"850 Break 2.5 D"
"850 GLT 2.5"
"850 R"
"850 T5"
"850 T5 R Estate"
"940 S"
"940 Turbo"
960
"960 2.4 D"
"960 2.9"
"960 3.0"
"C30 1.6"
"C30 1.6D"
"C30 1.8"
"C30 1.8F FlexiFuel"
"C30 2.0"
"C30 2.0D"
"C30 2.4i"
"C30 2.5"
"C30 D5 DPF"
"C30 DRIVe"
"C30 T5"
"C30 T5 R-Design"
"C 70"
"C70"
"C70 2.0 T"
"C70 2.0T"
"C70 2.3"
"C70 2.3 T T5 Cabriolet Comfort"
"C70 2.4"
"C70 2.4 D5"
"C70 2.4i"
"C70 2.4 T"
"C70 2.4 T Cabriolet Comfort"
"C70 2.4 T Convertible"
"C70 2.4 T Convertible Automatic"
"C70 2.5"
"C70 2.5 T5"
"C70 2.5 T5 Geartronic"
"C 70 Cabriolet"
"C70 Convertible"
"C70 Convertible Automatic"
"C70 Coupe"
"C70 Coupe Automatic"
"C70 HPT"
"C70 LPT"
"C70 T5"
"C70 T5 Convertible"
"C70 T5 Convertible Automatic"
"Duett"
"Hatric"
"P 1800"
"P1800"
"P 1900"
"P 210 Duett"
"P210 Duett"
"PV"
"PV 544 1.8"
"Pv 60"
"PV 60"
"PV 801-10"
"PV801 10"
"S 40"
"S40"
"S40 1.6"
"S40 1.6 D"
"S40 1.6D"
"S40 1.7"
"S40 1.8"
"S40 1.8 Geartronic"
"S40 1.8i"
"S40 1.9"
"S 40 1.9 D"
"S40 2.0 Automatic"
"S 40 2.0 D"
"S40 2.0 D"
"S40 2.0D"
"S40 2.0i"
"S40 2.0 T"
"S40 2.0 T Automatic"
"S40 2.4"
"S40 2.4 Automatic"
"S40 2.4 D5 Geartronic"
"S40 2.4i"
"S40 2.4i Automatic"
"S40 2.4i Geartronic"
"S40 2.4 T5"
"S40 2.4 T5 Automatic"
"S 40 2.5"
"S40 2.5 T5"
"S40 2.5 T5 4WD"
"S40 2.5 T5 Geartronic"
"S40 2.5 T5 Kinetic"
"S40 DRIVe"
"S40 LSE Sedan"
"S40 Sedan"
"S40 T4"
"S40 T5"
"S40 T5 AWD"
"S40 T5 Kinetic"
"S60"
"S60 2.0 T"
"S60 2.0T"
"S60 2.0 T Automatic"
"S60 2.0T Automatic"
"S60 2.0 T Edition"
"S60 2.0 T Edition Automatic"
"S60 2.0 T Kinetic"
"S60 2.0T Kinetic"
"S60 2.3 T5 Automatic"
"S60 2.3 T5 Comfort"
"S60 2.3 T5 Premium"
"S60 2.4"
"S60 2.4 Automatic"
"S60 2.4 Bifuel"
"S60 2.4 Bi-Fuel"
"S60 2.4 BiFuel"
"S60 2.4 Bi-Fuel CNG"
"S 60 2.4 Bi-Fuel CNG Automatic"
"S-60 2.4 Bi-Fuel LPG"
"S60 2.4 Bi-Fuel LPG Automatic"
"S60 2.4 D"
"S60 2.4 D5"
"S60 2.4 D5 Automatic"
"S60 2.4 D5 Geartronic"
"S60 2.4 D5 Kinetic"
"S60 2.4D5 Kinetic"
"S60 2.4 D Automatic"
"S60 2.4 D Kinetic"
"S60 2.4D Kinetic"
"S60 2.4i"
"S60 2.4i Kinetic"
"S60 2.4 Kinetic"
"S60 2.4 T"
"S60 2.4 T5"
"S60 2.4 T5 Geartronic"
"S60 2.4 T Automatic"
"S60 2.5"
"S60 2.5 R"
"S60 2.5 R Geartronic"
"S60 2.5 T"
"S60 2.5T"
"S60 2.5 T 4WD"
"S60 2.5T 4WD"
"S60 2.5 T 4WD Kinetic"
"S60 2.5 T Automatic"
"S60 2.5 T AWD"
"S60 2.5T AWD"
"S60 2.5 T AWD Kinetic"
"S60 2.5 T Geartronic"
