1000
"1000 1.1"
"1000 1.2"
"1000 C"
"1000 LS"
"1200 C"
"1200 TTS"
"Autonova GT"
"Prinz I"
"Prinz IV"
"Prinz Sport"
"Ro 80"
"Ro 80 Pininfarina"
"Sport Coupe"
"Wankel Spider"
