1500
1600
"1600 GT"
"1800 GT"
2
"2 Litres"
"GT"
"GTS Spyder"
"Le Mans 500"
"Mantara Coupe"
"Mantara Spyder"
"Mantis"
"Mantis Coupe"
"Mantis GT"
"Mantula 3.9i V8 Spyder"
"Mantula Injection"
"Mini Marcos"
"Mini Marcos 1000"
"Mini Marcos 1100"
"Mini-Marcos 1300"
"TS"
"TS 5.0"
"TS500"
"TSO"
"TSO GT"
"TSO GT2"
"Ugly Duckling"
